#
# Gaussian-cosines vs MI
#
#
# goe	mi
0.774358	-0.00666
-0.31384	-5.24586
0.691970	-0.71446
0.952191	3.700211
-0.35311	-5.50816
-0.37392	-6.45782
0.602073	0.165447
0.640056	2.200358
0.742098	1.203115
-0.36470	-2.95403
-0.34446	-3.99271
0.351214	-0.22124
0.524666	0.318785
-0.31613	-2.84164
0.026058	-7.50370
0.823886	1.133815
0.095779	-3.38195
0.718566	-0.23260
0.805303	0.395879
-0.36485	-6.10626
-0.26845	-2.55535
-0.40429	-4.24217
0.816897	1.705629
0.477102	0.669896
0.423932	0.134008
0.004914	-0.76142
0.468741	-0.17926
-0.05512	-3.28141
0.629910	1.137107
-0.30199	-7.22947
0.712905	0.810526
0.605400	-0.15244
-0.18939	-3.20227
0.623709	0.669390
-0.23232	-6.97003
0.294911	-1.23418
0.367136	-2.04977
1.000000	3.874919
0.811156	0.205824
0.500586	1.582248
0.535025	1.632375
0.007046	-9.92831
0.755572	1.841616
0.851767	2.449159
-0.33385	-3.42934
0.714415	0.302212
0.483399	-0.30312
-0.11480	-4.13943
0.090592	0.280089
0.230497	-2.67618
0.666748	-0.48100
-0.33640	-4.98340
0.642387	1.818161
0.898078	2.565733
-0.36179	-4.36469
0.847613	0.453627
0.825669	2.199646
0.592492	1.163643
-0.27598	-3.14435
0.696454	-0.70934
0.708156	0.965863
0.414183	3.210464
0.516599	-0.22741
0.629545	0.128148
-0.14337	-2.42254
0.638473	0.845802
0.146823	-3.46417
-0.04889	-0.97993
0.115265	2.829389
0.755566	2.443965
-0.26523	-5.11516
0.250702	0.441659
0.405207	-7.11052
0.194180	-0.21093
0.435278	-11.2961
0.763257	1.210217
0.071824	-1.84547
-0.09361	-2.56260
0.188000	-2.02543
-0.03510	-8.29532
0.351645	0.036318
0.607249	1.806605
-0.21941	-1.28997
0.734987	-0.85306
-0.11117	-9.53748
0.138791	-13.2104
-0.12946	-3.77862
-0.36565	-2.42994
0.404100	-1.80901
0.107697	-1.35524
0.559506	0.325681
-0.37291	-6.57394
0.427487	-8.52813
0.290139	-5.87230
0.430924	-4.66182
0.410407	-0.76831
0.302033	-3.77908
0.391206	-5.52319
-0.09682	-2.30248
0.325971	-4.98911
0.492513	-2.80989
0.246812	-2.34745
0.193919	-0.48261
0.672048	1.947184
0.703804	-0.65702
0.609347	0.489969
-0.21424	-6.26809
0.319120	-1.20348
0.681100	-0.27021
0.126191	-1.11620
0.911743	5.913177
-0.43020	-3.91897
0.162184	-2.77995
0.059428	-1.85247
-0.35151	-5.02497
-0.43247	-6.23801
0.802961	0.445321
-0.39935	-4.88879
0.372380	-0.03808
0.026922	-3.37551
-0.22735	-4.79596
0.900732	5.452576
-0.44096	-4.44156
0.470282	-0.52505
-0.04429	-5.96893
-0.05175	-6.64094
-0.33695	-5.73787
0.698547	0.271208
-0.10953	-2.78470
0.667595	0.268847
0.668831	-0.36232
0.554987	-0.07876
0.396255	-1.05444
0.130070	1.031506
-0.28043	-2.58966
0.579463	0.070275
0.801879	0.923039
-0.41308	-3.53360
0.370667	-3.77531
0.612633	-1.82236
0.705078	0.797744
0.534979	-0.59975
0.158982	0.367092
-0.00910	-10.3996
0.486468	-3.03810
0.321350	-0.77550
0.397334	-3.97926
0.714555	1.685272
0.288448	-1.84969
0.772171	2.427187
0.456546	1.125856
0.317001	-0.68252
0.731259	0.978575
0.589319	0.541498
0.639223	0.662609
0.567321	0.056923
0.305633	-11.7462
-0.00461	-13.4076
0.514884	-0.19159
0.750515	1.207301
0.269409	1.210612
0.252474	-1.05145
-0.26200	-6.81586
-0.37771	-3.97682
-0.14781	-2.29102
0.352490	-5.95590
0.269209	-1.33643
-0.30577	-4.06702
0.425498	-2.27850
0.149261	-4.39099
0.817848	3.739106
0.811880	1.347295
0.417626	1.088666
0.375313	-14.0285
0.235118	-9.95976
0.516260	1.369185
0.519184	-0.66166
-0.26713	-5.26819
0.517496	1.698599
0.242925	-2.07630
0.395158	-0.18330
0.152345	-6.91117
0.474276	1.402246
0.537937	2.054804
-0.20072	-8.14115
0.493619	-0.59349
-0.24689	-6.83423
0.357040	0.780394
-0.35010	-3.77483
0.631026	1.070176
-0.06967	-5.70387
0.014373	-2.80833
0.331616	-0.53644
0.021443	-5.45398
-0.17694	-4.74756
0.528557	0.739039
-0.23463	-1.83432
0.789844	2.353791
-0.34597	-4.03778
0.394147	-0.78091
0.088126	-2.03697
-0.03751	-2.14013
0.012494	-3.19520
-0.05227	-5.80819
-0.17783	-6.81701
-0.22339	-2.24043
0.290961	-0.16198
-0.24738	-3.22510
-0.06724	0.067856
0.204466	-0.92319
-0.23951	-3.05622
-0.41919	-6.23110
0.925007	3.145244
-0.03768	-1.86622
0.635623	0.493414
-0.30585	-3.73326
0.436272	0.690369
0.323660	-6.14426
0.522497	3.765660
0.412225	3.445361
0.089132	-7.44704
-0.24075	-2.03807
0.389963	-0.37312
-0.30418	-2.62156
-0.30037	-3.66508
0.187264	-7.02312
0.637608	0.849719
0.484633	-1.46433
-0.03402	-4.89207
0.227854	0.755685
0.635105	-1.43679
0.289804	-0.71293
0.598778	-1.04247
0.292796	-1.69134
0.079743	-9.26628
0.661611	-0.08480
0.245440	-0.39810
0.286706	-3.50885
0.027959	0.580753
-0.00788	  -inf.0
0.395443	1.539330
-0.22657	-1.85217
0.327007	-3.42757
0.311920	-1.61035
-0.21278	-0.05567
-0.30817	-4.48562
0.517794	0.258761
-0.06783	-10.0217
0.415056	1.174157
-0.07065	  -inf.0
-0.00715	-0.40021
0.133305	0.486468
0.161563	-0.83323
-0.14583	-5.04498
-0.31720	-3.50174
0.816063	1.240756
-0.02447	  -inf.0
0.380716	-2.74370
0.154388	-1.26348
-0.32850	-2.70715
-0.11350	-0.43606
-0.39730	-7.22825
-0.24261	-6.21582
-0.29286	-3.98659
0.899421	2.878721
0.170457	-1.95538
0.135612	-1.06963
0.481993	-0.27498
0.161652	-9.82050
0.157943	-7.66864
0.199340	-7.68377
-0.06266	0.856831
-0.12633	-1.81119
0.121937	-2.09213
0.798645	0.968703
-0.19487	-2.78356
0.482483	0.042198
0.354507	4.876491
0.732691	1.744070
0.000151	-2.16958
-0.13581	0.142299
0.650457	-0.17387
0.128784	-3.95880
0.681329	1.229132
0.790345	2.674612
0.006875	-1.19333
-0.04118	-1.90794
0.279008	0.603896
-0.26897	-1.97716
0.641385	0.527617
0.780760	2.558148
0.405584	0.420045
0.519003	0.201678
-0.06958	-1.93596
0.526975	-1.57780
0.414160	-1.09156
0.016908	1.647223
0.118888	-1.17526
-0.08142	-2.21912
0.196330	0.610768
0.412508	-1.07975
0.086476	-2.73562
0.648634	5.566176
-0.11050	-2.90388
-0.24051	-2.15985
-0.37827	-5.14540
0.181451	-1.47419
0.713417	1.085831
0.412522	0.289633
-0.34773	-4.43687
0.511118	-8.16139
0.791204	-0.10566
0.761464	1.955708
0.642727	0.683743
-0.06572	-5.10428
0.740249	0.516901
0.033682	-1.46111
-0.30618	-7.60147
-0.25445	-8.68895
0.402133	-2.28158
0.052444	-12.7138
0.476017	-0.68618
-0.22277	-4.34663
0.336525	-2.25348
-0.05823	-1.82220
-0.35179	-0.68078
-0.23387	-3.40345
-0.41364	-4.28542
0.290798	-0.06345
0.802987	1.785868
0.550826	-0.07462
0.424951	-3.47168
0.272504	-1.02919
0.190497	-2.09087
0.566968	0.039443
0.714573	1.483578
0.731024	1.796298
0.658963	-0.60758
0.657290	2.202116
0.842379	2.099085
0.753566	1.344827
-0.22176	-2.66114
-0.12209	-2.15190
0.397926	-0.08021
0.157932	-1.00242
-0.29126	-3.40206
0.703129	0.141396
0.537807	-0.10422
-0.17322	-2.66838
0.841858	1.566235
0.075742	-1.69997
0.678574	1.234974
-0.00682	-4.62447
0.724127	2.257616
-0.35640	-3.25941
0.653344	0.992421
0.339917	-0.06086
0.357167	-1.27642
0.784758	2.387132
0.906245	2.380988
0.381854	-1.43174
0.820018	1.702044
0.108325	-11.4081
0.517497	-0.50925
-0.06080	-2.93076
0.624908	1.148260
-0.35275	-5.69285
0.138756	-0.65788
0.335790	-1.32267
-0.28634	-2.58313
0.187124	-1.22600
-0.39505	-8.12584
0.869953	3.222190
0.370367	-6.56205
-0.11625	-4.49620
0.462915	-0.65372
0.085220	-7.38668
0.111126	-1.60265
0.634740	2.239795
0.210547	  -inf.0
-0.18739	-2.66703
1.000000	3.848856
0.401669	-6.31254
-0.10584	-1.38022
0.247533	-8.82754
0.423576	0.742085
0.528298	0.425782
-0.35794	-6.47582
0.559670	-0.58116
-0.33114	-4.37195
0.426687	-1.23388
0.172517	-9.18247
0.438705	-1.77474
-0.09497	-2.46120
0.304897	-0.61103
0.090028	-1.79317
0.066228	-2.61659
-0.03996	-2.47227
0.110706	-0.52401
0.403835	-0.38557
-0.13925	-3.58910
0.200833	2.206452
-0.03179	-2.74036
0.064534	-2.23762
0.498738	2.054604
0.593763	1.144860
0.541430	-0.95194
0.381713	0.237223
-0.40628	-6.10242
0.660252	1.436521
0.106319	-0.28205
-0.24159	-2.87021
0.623796	2.532826
-0.07741	-3.02406
0.564023	0.821596
0.104021	-13.1421
0.724366	0.923904
-0.12254	-7.71655
0.376399	-1.27022
0.400568	1.444717
0.532134	0.360788
-0.44020	-6.40520
-0.00477	-5.75638
-0.36688	-5.53526
0.686758	0.406583
0.734715	-0.14190
-0.00916	-1.82199
-0.18031	-9.86264
0.599007	0.817430
-0.32769	-3.64698
-0.34525	-2.79933
0.278169	-1.19260
0.214983	-7.24563
0.037456	-4.87521
0.345007	1.580831
0.377486	1.184452
0.372193	1.524472
0.204639	-0.69286
0.135267	-10.2226
0.173610	-1.32886
-0.10436	  -inf.0
0.167773	-1.35272
0.041772	-0.30534
0.522568	0.351534
0.094443	-6.35322
0.615057	1.142424
0.051793	0.290351
0.214703	-3.00931
0.172193	-4.56809
0.181488	-1.79461
0.201608	-4.87988
0.286824	0.071436
0.628833	1.370111
0.662418	0.284705
0.378110	-1.01858
0.560535	0.500624
0.471442	-0.11551
0.159076	0.587916
0.449867	0.391754
0.726800	1.276600
0.633078	1.222963
0.641640	0.286450
-0.12080	-2.47356
0.494536	6.797380
-0.15669	-1.33730
0.581870	-0.25970
0.512239	1.286033
-0.14175	0.963600
-0.08482	-0.65168
0.622587	0.327907
0.631175	1.119484
0.327270	0.755326
0.176054	0.636249
0.437585	0.152038
-0.23316	-2.22804
0.370757	0.430076
0.586735	1.599495
0.123197	-2.26593
-0.16750	-0.82798
0.565643	0.309035
-0.07060	-0.23969
0.038717	2.741033
0.345539	1.174812
-0.01601	-0.08392
0.252807	0.432666
0.721026	2.372621
-0.13432	-0.57255
0.726455	0.486045
0.392725	-2.62198
0.413854	-0.35517
0.019653	-1.44858
0.089817	-3.04109
-0.16296	-0.99201
-0.25870	-4.38847
0.675463	0.563727
0.754852	1.620061
0.091332	0.888415
-0.22471	-2.17283
0.490430	0.760974
0.511807	0.539885
-0.22316	-4.86512
0.701806	0.617379
1.000000	6.832630
0.699841	1.911618
0.618590	1.073667
0.111125	-0.02428
0.676170	0.929175
0.506968	0.784492
0.278227	0.779134
0.624068	0.246935
0.589312	1.138855
-0.14858	-0.87086
0.568884	0.294470
0.484720	0.070918
0.494607	0.061184
0.574854	0.346896
0.662988	-0.21013
0.736150	1.117600
-0.11320	0.470818
0.200067	-4.54645
0.298803	-0.38062
0.607980	1.152095
0.366932	-0.50151
-0.44416	-4.50534
0.144451	-1.08319
-0.01284	-2.67170
0.143769	  -inf.0
0.074826	0.443328
-0.49249	-1.78671
-0.22267	-4.62773
0.370726	-0.80037
-0.29291	-1.34045
-0.40452	-2.56351
0.608851	1.935054
0.100928	-7.11617
0.607526	-0.11721
0.576655	-4.31132
0.771139	3.877616
0.503387	-0.01291
0.165875	-1.70654
-0.33961	-6.14467
-0.11711	1.447808
-0.14507	-4.11838
0.528317	0.340702
0.538644	-0.22851
0.335211	-2.05087
0.178090	-5.44552
0.628560	1.059994
0.586668	  -inf.0
-0.33241	-3.50149
0.505739	0.458945
0.285593	-3.74284
0.587487	-0.44007
-0.17397	-9.90704
0.663219	1.987972
-0.34325	-11.0371
0.519498	3.306211
0.515502	1.327131
0.680308	0.299428
0.649112	1.397579
-0.23752	-6.94578
0.423367	-5.40982
0.194696	-2.54881
0.253300	-2.83614
-0.25686	-3.58323
-0.10486	-2.66269
0.106498	-1.16664
0.250073	-0.31516
-0.32995	-1.92976
0.540414	0.451615
-0.11976	-4.28291
0.271964	-0.64278
-0.03407	-1.40291
0.236053	-0.28867
0.094583	-1.10975
0.712379	1.751851
0.092346	-13.9311
0.487575	0.010202
-0.28809	-3.19543
0.402059	2.697799
-0.08633	-2.97270
0.016433	-2.01144
0.460455	-0.12664
0.845888	2.018176
0.015396	-0.30482
0.545820	0.093821
0.631881	-0.01734
0.149362	-1.20695
0.401660	-3.89847
0.653487	1.555128
0.705071	0.447504
0.122051	-2.36246
-0.29934	-3.70373
-0.08093	-3.97000
-0.30357	-2.60317
-0.38227	-6.88063
0.232764	-1.72818
-0.15881	-3.85792
0.690836	-0.59001
0.174363	-2.45740
0.057098	0.638849
0.068850	-3.83567
0.141932	-6.19784
-0.36101	-2.98933
-0.08212	-3.61231
-0.03292	-8.61004
-0.10028	-0.30841
-0.50227	-4.60831
0.184389	0.232375
0.694127	1.423893
-0.31408	-2.65519
-0.07463	-3.12242
-0.28148	-2.94185
0.479159	-0.68109
0.575369	0.790639
0.777963	0.958424
0.378838	-5.42264
-0.43856	-4.93937
0.497548	-0.82330
-0.32276	-3.55042
-0.26218	-3.65004
0.266655	  -inf.0
-0.10606	-0.55137
0.236344	1.359773
0.087896	2.497657
0.627863	0.851611
0.694573	1.706093
0.714951	-0.40577
0.467181	1.508981
0.000701	-2.40373
0.419500	-3.17296
0.678825	1.538664
0.023841	-4.45371
0.509072	1.052325
0.531370	-1.43429
-0.00172	0.112908
-0.28536	-4.30368
-0.24490	-7.35480
0.119681	-9.81450
0.670864	2.213562
0.387931	1.378188
0.756167	1.764336
0.619101	1.319156
0.541346	-5.04249
0.548886	0.724816
1.000000	3.366784
-0.36032	-7.49059
0.532174	1.523329
-0.10382	-6.23535
0.676295	1.088368
0.471989	-13.7902
0.458812	-12.2460
0.063085	-0.92480
-0.32792	-2.67896
0.116873	-0.78538
0.393520	-10.2937
0.537441	0.148383
0.385934	-7.96110
0.430663	-1.13628
0.110757	-11.2157
0.490924	0.470396
0.368242	1.076370
0.543166	2.188279
0.452317	-0.61667
0.080514	0.923344
0.754111	3.084828
-0.25320	-0.89038
0.230401	-0.31521
0.120333	-2.63424
-0.42989	-4.21054
0.157726	-0.95443
0.063706	-1.29346
0.402451	-0.99760
0.432610	3.482923
0.688518	1.155067
0.508513	-0.16903
0.080953	-5.85058
0.646195	0.503047
0.324194	-1.23254
0.399876	0.482684
0.574372	-0.09180
0.389849	-0.59405
0.701864	1.557034
-0.26007	-1.59592
0.610532	-0.61189
0.279019	0.375888
0.568531	1.042272
0.488442	2.914907
0.152011	-2.20513
-0.02065	-3.48917
-0.15191	-3.23933
-0.19742	-2.94060
0.097440	  -inf.0
-0.44999	-7.79070
-0.34224	-5.82025
-0.24740	-2.68034
0.189709	-0.49144
-0.04839	-0.75690
0.562611	0.451272
-0.17790	-2.18875
-0.21107	-6.37027
0.370272	0.586545
0.074112	-1.51816
-0.05639	-2.39414
0.774521	1.840084
-0.24060	-1.20165
0.219759	-0.31386
0.168617	-6.64685
-0.07940	-4.00793
0.546134	2.131768
-0.49620	-3.50484
0.390774	-4.07917
-0.00297	-1.00638
0.494867	1.144522
-0.12069	-12.8471
0.545914	0.667989
0.450339	0.494525
0.509591	1.262447
-0.11480	-3.07627
-0.07674	-1.54245
0.358830	-0.19334
0.638561	1.079801
0.668494	1.222668
-0.26742	-2.06664
0.209748	0.392289
0.416500	-0.42693
0.267061	0.644087
0.719436	0.799931
0.358697	-10.1594
0.242103	-2.03621
0.190735	-1.49303
-0.17406	-1.03830
0.675482	-0.53174
0.082697	-1.63381
-0.04816	-1.62997
-0.38107	-3.77796
-0.32929	-5.19756
0.524981	-1.03367
0.518993	-1.14795
0.464142	0.862839
0.056000	  -inf.0
0.228751	-1.67473
-0.21788	-2.88220
0.643956	1.002435
0.827750	1.690528
-0.29807	-0.89536
0.156825	-11.9929
0.031046	-2.09185
-0.34725	-3.33611
0.298158	-0.31348
0.146333	-1.61636
0.693690	2.213854
0.210079	-3.35212
0.790089	1.491911
0.595399	-1.52859
-0.27264	-2.03195
0.082931	-0.95834
-0.18139	-8.21728
-0.34778	-4.29820
0.707622	1.764321
0.416375	-0.48131
0.632953	2.578286
-0.26969	-3.54421
0.009918	-2.05455
0.855334	4.550334
0.255180	-0.46639
-0.01533	-2.36322
-0.36354	-4.80189
-0.36976	-5.03419
-0.27959	-3.28897
-0.37507	-7.39490
0.107610	-1.71264
-0.38346	-6.82621
0.349461	-1.16666
0.209004	-4.59783
0.148414	-1.03430
-0.23011	-4.00532
0.258930	-1.94436
0.578359	0.855689
0.394753	0.180185
-0.27441	-2.38791
-0.22570	-2.86002
0.698221	0.840946
0.190254	-3.39872
0.434522	0.359662
0.006277	  -inf.0
-0.21894	-10.6865
0.066412	-9.43925
0.771485	1.663173
0.496102	-0.34023
-0.28140	-6.22629
0.427461	0.010976
0.038234	-10.3842
0.192069	-0.98565
-0.15466	-1.46919
0.485810	-6.51211
0.511429	1.901753
-0.06139	-1.75852
0.569166	0.534121
-0.28001	-2.65382
0.198746	-0.95442
-0.37696	-4.47834
0.528856	0.819976
0.518935	0.386655
0.640691	-0.59202
0.306062	0.388022
-0.28075	-2.34034
0.157574	-0.59116
0.209356	-0.34489
0.257163	-1.91051
0.006448	-0.56980
-0.25410	-2.66934
-0.03661	-0.16770
-0.11762	-1.68261
0.280948	-12.3031
0.710979	1.341996
-0.40635	-3.85711
-0.29970	-4.99239
0.472143	-6.02507
0.002519	-2.05190
0.412377	0.706837
0.269267	-4.05101
-0.00638	  -inf.0
0.020528	-2.50568
0.761672	1.557933
-0.03251	-1.42237
-0.07077	-10.2965
0.139249	-7.85721
-0.30749	-3.03426
0.148874	-5.94365
-0.11942	-4.16247
-0.17895	-1.88762
0.180712	-2.79220
-0.28655	-3.95183
0.098258	-3.40662
-0.14828	-5.75937
0.820456	1.721599
-0.20794	-0.63384
0.096879	-9.86956
0.092221	-2.23308
-0.13552	-4.61370
-0.01258	-7.00804
-0.24341	-0.49273
0.525534	1.345363
0.340418	-9.40514
0.436634	0.102653
-0.31662	-4.79773
0.173904	-1.00703
0.694915	1.317158
0.115526	-4.42820
0.413762	0.217631
0.176751	-0.43670
0.580122	-0.28541
0.186107	-0.95226
0.686096	0.946501
-0.12941	-2.12977
0.576148	-0.25211
0.077240	  -inf.0
-0.22573	-3.76454
0.600965	1.725163
0.301936	-1.41304
0.126719	-1.89844
0.756037	0.590800
0.302063	-9.34040
0.717811	1.262198
0.596185	0.659798
0.589900	0.503638
0.583655	0.040188
1.000000	4.457338
0.167502	-1.10438
0.699415	-0.21157
0.718711	0.184403
0.474434	-3.94801
-0.40704	-4.10501
0.049688	-1.77217
0.495424	-0.52174
0.575173	0.243911
-0.14386	-0.45912
0.656689	0.805164
-0.33716	-2.50168
-0.18218	  -inf.0
0.710391	0.838299
-0.38317	-2.35710
0.626806	0.643141
0.146846	2.559757
0.580481	0.318363
0.077581	  -inf.0
0.416799	0.566135
0.276385	-7.72345
0.586364	0.420910
-0.30425	-4.41431
-0.17874	-2.51146
0.468932	-2.00396
0.504400	-0.72919
0.485424	0.462046
-0.23700	-1.43277
0.515712	-0.78870
0.349452	-0.35335
-0.20999	-9.42448
0.831948	-0.10114
0.107496	-1.04492
0.325076	-0.19299
0.225817	-6.37038
-0.48004	-5.08680
0.171297	-1.11783
-0.33074	-6.05558
-0.31359	-3.02344
0.794234	1.773930
0.807076	2.932538
0.317826	-0.39215
0.069953	-1.79436
0.334511	-1.15518
0.187576	-10.3784
0.481205	0.046407
0.045285	-5.70710
0.163583	-1.24957
0.192037	-3.19677
-0.10508	-1.08686
0.423685	1.100929
-0.04170	  -inf.0
0.033917	-8.35965
-0.03212	-9.43165
-0.03517	-10.1903
0.091347	-4.14939
0.097132	-9.29664
0.036776	-6.77713
0.513196	-0.01293
0.584371	1.657859
0.676537	1.020149
0.740137	1.180280
0.666767	5.064221
0.492612	-0.03066
0.384865	0.433090
0.589019	1.008644
0.649743	-0.02271
-0.12007	-3.63509
0.577058	2.032783
-0.11843	-0.75706
0.381942	0.444151
0.718318	1.617175
0.768387	4.401133
0.105045	-2.28436
0.074103	-0.69292
0.500051	0.484819
-0.33346	-4.72350
0.600601	0.844949
0.509832	1.679458
0.463849	0.629422
0.507382	3.461670
0.656169	2.869775
0.147327	-0.48372
0.660141	0.066749
-0.37478	-5.90043
-0.26611	-3.83689
0.552252	-0.01632
0.578859	0.852451
0.677382	1.048997
0.548862	0.760301
-0.20227	-9.48332
-0.14324	-0.40308
-0.14171	-0.96796
0.612367	0.639428
0.654075	0.784027
-0.28897	-4.56590
0.597127	0.623600
0.612212	0.263635
1.000000	6.092639
0.063772	-0.85451
0.486491	0.148107
-0.12882	-2.62369
0.694408	0.271462
0.629054	0.561340
0.622122	1.059723
0.600712	0.841375
0.603406	0.626543
0.592389	1.520428
0.169042	-2.95762
0.311193	-10.9212
-0.32044	-2.51209
0.454366	2.625381
0.116390	-4.01738
0.610087	1.812957
-0.27806	-4.98915
-0.31549	-3.77287
0.628485	2.274190
0.360491	-4.93549
-0.06062	-5.43360
0.274030	-1.32379
0.417154	-9.63980
-0.01911	-1.69445
0.098033	  -inf.0
0.217931	-1.00895
0.866397	0.990530
0.048426	-1.18338
-0.47133	-4.78618
0.369729	1.178975
0.611235	1.593902
0.172900	-0.67030
0.158551	-4.75641
0.076438	0.341263
0.723979	1.162515
-0.07951	-6.88279
0.373104	-2.50853
0.311387	-0.77032
0.517799	-0.52466
0.038729	-12.0402
-0.18432	-1.02496
-0.10374	-6.16731
-0.02315	-6.37016
0.320273	-5.58872
0.755029	1.586271
-0.32327	-6.26060
0.740944	-0.54442
-0.22506	-8.94905
0.202438	-2.71931
0.195806	-0.91448
0.328159	-1.38288
0.093930	-7.11276
0.467896	-0.60871
-0.02710	  -inf.0
0.246529	1.495730
0.268583	1.438546
0.225860	-0.33114
-0.00814	-7.50705
0.082032	-5.08352
0.119862	-3.11110
-0.36703	-6.15957
0.462650	0.796415
0.094264	0.207928
0.099315	-3.02451
0.561333	2.121211
0.098912	-5.68422
0.028701	-4.32009
0.027070	-4.62648
-0.03101	  -inf.0
0.108114	-2.25160
-0.10452	  -inf.0
0.506885	-0.15905
0.562387	0.615203
0.202006	0.651416
0.164091	-0.19230
-0.00044	-1.16436
0.260734	-1.01919
0.448063	-1.00833
0.488795	-0.12460
0.560286	2.530314
0.560603	-0.66946
0.709328	2.711067
-0.43083	-3.26366
0.386574	-0.46911
0.373631	-0.33791
-0.01719	-0.36632
0.260982	-1.86793
-0.07183	-2.74742
0.478180	-1.20513
-0.25919	-2.45657
0.514162	-1.46894
0.328342	1.154525
0.642340	0.907518
0.669701	2.197732
-0.04341	-0.32947
0.049885	-1.39206
0.393874	1.461611
0.058840	-0.24566
-0.29844	-4.64962
0.456286	0.377949
0.658929	2.148362
0.579415	-0.29813
0.529885	-0.29148
0.414976	-0.62353
0.227241	-0.31766
-0.15661	-1.81463
0.743972	3.344282
-0.08209	-1.60389
0.585689	-0.01399
0.420619	-0.53931
0.477164	-0.48582
1.000000	6.773965
0.430557	-0.58578
0.161192	-0.10590
0.014517	-0.46864
0.477177	1.199808
-0.18239	-3.27975
0.546531	-0.11680
0.462512	-0.25540
0.619828	0.267016
0.525199	1.144854
0.161727	-3.54074
0.279709	-6.28125
-0.28235	-2.90179
0.652416	-9.88921
-0.08731	-2.74253
-0.28238	-1.88353
0.219333	-12.1232
0.021403	0.146495
0.610904	2.631147
-0.35508	-7.46918
0.483217	0.978504
-0.29086	-8.31944
0.287919	-13.1594
0.495368	-0.63500
1.000000	3.751341
0.353517	-4.63101
0.374216	-1.18543
-0.17194	-2.92319
-0.12750	-1.51797
0.460270	0.651568
0.342299	-3.64039
0.455846	-0.63360
0.568682	-2.30901
0.086138	-4.61023
0.226125	-7.53622
-0.21878	-3.28918
0.842124	1.998197
0.658975	-0.45992
-0.08289	-2.73716
-0.33087	-4.49169
0.441750	-5.66369
0.354150	-0.64655
0.104799	  -inf.0
0.142180	-0.17026
0.852359	0.810580
-0.17176	-5.19950
-0.11717	-1.89253
0.270096	-1.81373
-0.04788	-0.41959
0.669675	1.001971
0.281241	0.398342
-0.08026	-7.33298
0.340209	1.482886
0.112072	-4.34291
0.040262	-4.28374
0.060331	-1.30878
-0.03869	-5.68118
-0.07973	-5.05569
0.250735	-0.30054
0.781999	2.169202
0.501613	2.812387
0.203593	-9.32467
0.511256	-0.51634
0.354926	0.509703
0.330630	-1.64511
0.281949	-2.48176
0.514932	1.106583
0.317661	0.865830
0.515710	1.013697
0.521961	0.782161
0.503795	1.618372
0.354407	-0.29235
0.088685	-0.95749
0.309751	-1.47036
0.233985	-1.23808
0.522213	2.572474
0.458448	2.785812
0.510196	-0.07178
0.323726	-1.77052
0.158249	-0.76655
0.265456	-2.01752
-0.02064	-1.29222
-0.02102	-1.61300
0.083063	-1.21519
-0.10117	-3.50807
0.423623	0.339794
0.286880	-2.07689
-0.06706	-2.08432
0.291556	-2.77596
-0.16848	-5.83881
-0.09963	-4.69275
1.000000	7.067808
0.283036	-0.94526
0.489917	0.158932
0.443963	2.137159
0.481659	1.995471
0.351671	-0.85260
0.057702	-1.61774
0.534680	-12.8608
0.828781	1.631567
0.161743	-2.74474
-0.03945	-5.94355
-0.09015	  -inf.0
0.651582	1.536441
0.073295	-1.18696
0.178712	-8.88080
-0.04515	-10.8247
0.643225	1.067283
0.206935	0.170398
0.492753	1.007879
0.155815	1.120708
0.081567	-1.37558
0.637099	0.733899
0.732471	2.702044
0.441572	-1.22204
-0.19623	-1.72948
0.550762	2.002619
0.492424	-0.74055
-0.27301	-3.55882
-0.10692	-2.20506
0.490494	-0.80329
0.539157	-0.02283
0.597599	1.422923
-0.06270	-0.95266
-0.18242	-2.64748
0.108876	-1.29458
0.692737	1.450417
0.578477	1.277443
0.215472	0.598092
-0.03522	0.102885
1.000000	3.132085
0.547807	0.941377
0.403299	1.380983
-0.01129	-0.88569
0.388726	-1.78177
0.719295	-0.74736
-0.15733	-0.79077
0.190376	0.220692
0.183119	-11.3974
0.610528	0.730999
0.559976	2.289391
-0.22933	-7.07476
0.836815	2.448686
0.174911	0.443706
0.264954	-0.67226
0.284690	-5.38481
0.295734	-4.56413
0.181681	-7.10831
0.403000	0.723471
0.280005	-8.35195
0.400059	-2.04949
0.839017	3.130933
0.303975	-0.42568
0.351749	1.089804
0.629893	1.478099
0.628561	0.941083
0.801300	3.059714
0.471180	-1.47105
-0.01121	-2.30492
0.631440	-1.04991
0.174887	-1.39951
0.672015	-1.13385
-0.16953	-1.72329
-0.05026	-6.11737
-0.22087	-4.67746
0.402289	0.347570
0.544774	0.562338
0.769386	0.727612
0.444061	-0.26066
-0.16930	-2.37902
0.730085	0.443252
-0.04083	-2.29074
0.803489	4.265373
0.804266	1.878271
0.496932	1.207860
0.646096	3.823946
-0.22705	-5.29908
-0.18546	-2.95033
0.643996	-0.92891
-0.20726	-5.68166
-0.03040	-2.85707
0.675208	-0.25405
0.699757	0.723131
0.468358	-0.11804
0.480021	0.875655
0.714454	1.244390
-0.10786	-2.94750
0.560496	0.606173
0.623799	1.498661
1.000000	4.892397
0.618510	4.155736
0.545141	3.442870
0.569266	3.966620
0.048482	-2.60657
0.718859	0.271066
0.487439	1.029431
-0.07570	0.076246
0.762978	2.024281
