#
# MI and Cosines
#
#
# mi	rmi	cos-mi	cos-rmi
-3.20945	-2.22989	-0.18893	-0.08201
-1.06082	0.874968	0.380788	0.535409
-0.38851	1.134722	0.412195	0.564591
-3.77018	-2.75115	-0.18872	-0.04472
-2.50313	-1.24565	-0.27083	0.010456
-3.26094	-2.56377	-0.24124	-0.25982
-3.68825	-3.29673	-0.25718	-0.17362
-2.98260	-1.71901	-0.26315	-0.02945
-0.36739	1.481894	0.428554	0.575804
-1.73536	-1.07654	-0.05141	0.172448
  -inf.0	  -inf.0	0.024425	-0.13633
-1.54651	-0.09284	0.049728	0.282120
-10.4668	-9.32312	-0.31730	-0.41248
-5.65548	-3.70379	-0.28050	-0.27206
-6.76648	-4.96032	-0.18967	-0.25874
-9.75082	-8.37487	-0.31367	-0.34590
-6.37015	-3.78029	-0.28005	-0.41439
-4.67958	-2.68281	-0.26587	-0.27921
-6.02659	-4.62130	-0.23089	-0.14633
-1.82916	-0.07166	-0.14269	-0.07865
-1.33893	0.089650	-0.22938	0.063740
-9.77885	-7.19475	-0.25079	-0.34455
-11.4730	-9.69471	-0.27752	-0.40606
-3.70770	-0.27575	-0.47291	-0.28421
-6.22181	-4.01197	-0.21552	-0.29935
-2.42720	-4.13282	-0.08044	-0.13399
-6.74274	-4.58456	-0.35397	-0.28437
  -inf.0	  -inf.0	-0.15888	-0.27984
-11.7090	-10.6052	-0.34408	-0.28149
-7.65031	-5.51122	-0.35925	-0.37063
-6.60886	-4.58633	-0.24524	-0.38265
-5.41198	-3.22562	-0.13493	-0.30467
-1.40093	-1.02024	-0.08385	-0.07048
  -inf.0	  -inf.0	-0.03310	-0.20283
-7.75511	-6.34081	-0.21538	-0.43360
-2.22780	-2.25220	-0.41186	-0.36624
-1.42405	2.560915	0.353237	0.328239
-3.67400	-0.15509	0.228758	-0.12073
2.216028	4.000565	0.546316	0.279252
3.456058	7.492439	1.000000	1.000000
1.239636	4.511934	0.789196	0.778521
0.392561	3.730941	0.594221	0.484747
-2.16238	2.069943	-0.19536	0.177051
0.384480	3.850831	0.581927	0.638588
0.607024	3.817179	0.565138	0.726551
0.176875	3.043312	0.474051	0.556619
0.387558	4.259952	0.498626	0.615542
1.716674	5.482323	0.538534	0.372315
-1.03449	3.362594	0.560923	0.681692
-1.49277	0.253225	0.380945	0.310536
0.261754	4.003581	0.223153	0.587944
-2.28467	0.672506	-0.14072	0.259024
0.232058	4.110514	0.029709	0.511273
0.960265	3.769980	0.543380	0.653085
1.275369	3.206094	0.568002	0.530000
1.290841	5.037551	0.799745	0.865320
0.878863	4.648624	0.266483	0.624564
0.491469	4.983894	0.594566	0.749726
1.383113	3.442479	0.599927	0.593819
-0.16161	1.803588	0.406898	0.332434
0.948641	3.384730	0.663985	0.784398
0.088691	2.725233	0.300882	0.375533
0.842477	4.714667	0.743035	0.817344
-3.66260	-1.57053	-0.20021	0.070936
-4.88884	-1.31951	-0.19809	0.172799
1.903610	5.051093	0.265633	0.597381
-4.15863	-1.24449	-0.25097	0.121865
-0.25596	3.013920	-0.09463	0.421787
-0.87854	2.589819	-0.08007	0.330705
-2.19420	0.592680	0.084971	0.438352
-0.81625	3.227448	0.174677	0.502592
-0.73959	1.774872	0.391986	0.451347
-0.25329	3.149125	0.536188	0.720067
-1.67732	1.248131	-0.12857	0.170355
0.639397	3.948735	-0.06093	0.427374
-0.57960	1.646547	-0.06606	0.333138
-2.00895	0.431670	-0.23592	0.037759
0.802829	3.241908	0.614046	0.474116
0.807917	3.569216	0.267033	0.666497
0.132897	3.159665	0.019986	0.420855
-0.14570	2.451462	0.490465	0.265975
0.399138	3.912956	0.028896	0.479548
-0.07721	2.614369	0.108106	0.470923
-3.30593	-1.36421	-0.22112	0.070831
2.105038	5.528981	0.700551	0.777440
0.377783	2.679638	0.642246	0.565918
0.629574	2.577871	0.362211	0.148984
-0.33934	3.734653	0.565170	0.711841
-3.41616	-1.52598	0.301562	-0.09814
1.003729	4.810808	0.522567	0.386836
0.901312	3.036640	0.418893	0.613551
1.043990	3.857498	0.608814	0.405929
-0.92940	2.812735	-0.16397	0.306072
0.199491	3.356588	0.477691	0.521163
0.700479	3.709110	0.260167	0.598138
1.308950	5.579680	0.337435	0.660907
2.324485	5.678917	0.586370	0.771662
-0.06669	3.161552	0.654739	0.608904
-0.51220	2.932383	-0.04239	0.428552
0.939826	2.687249	0.466791	0.443828
2.054450	4.946152	0.448668	0.717233
0.583122	2.492869	0.485523	0.483926
-0.40877	2.268259	0.505797	0.329245
-0.10389	3.477608	0.613541	0.682324
-0.28044	1.606123	0.265642	0.392293
-0.60279	2.787736	-0.09574	0.365969
0.705157	2.746196	0.384236	0.146735
1.742206	3.495669	0.723608	0.649171
-0.32143	3.018550	0.174028	0.524367
2.261884	5.463683	0.822183	0.861466
0.841053	3.880605	0.073862	0.476373
-0.40435	2.397189	0.361717	0.606019
-0.13321	2.014284	0.190841	0.512667
0.199049	2.497873	0.183135	0.528420
0.763467	3.937941	0.635618	0.726105
0.186032	3.717186	0.054234	0.492089
-0.21100	2.987090	0.574788	0.516700
0.238024	2.530556	0.488570	0.255803
0.848328	3.688319	0.626759	0.528290
0.243132	2.230005	0.495781	0.452401
0.774921	3.633871	0.570978	0.686176
1.435062	4.879710	0.375412	0.652606
0.699604	3.771798	0.556625	0.459031
1.020312	3.274499	0.551043	0.732577
0.563551	4.435339	0.338966	0.679648
-4.31719	-2.17924	-0.17267	-0.35088
0.838223	3.887260	0.484583	0.567170
-2.53177	-1.14572	0.195216	-0.22212
-2.53849	1.676912	0.158152	-0.23131
0.701930	4.594860	0.326047	0.353159
-0.00012	3.546925	0.218793	0.126006
-2.21726	1.217021	0.095323	-0.39040
-5.45274	-1.26752	0.237015	-0.18544
-2.51863	0.492739	0.226929	-0.02261
-0.55963	3.032503	0.285178	0.068975
-0.87612	2.124535	0.245262	0.139759
0.654099	4.006959	0.110968	0.201731
1.639065	4.663011	0.712118	0.782137
-3.44171	0.737757	0.063403	-0.20507
-2.18452	0.921464	0.276340	-0.02851
-6.96517	-3.59156	0.176477	-0.23899
-7.33562	-5.18812	-0.06261	-0.33959
-2.71161	1.093591	0.212263	-0.11535
0.056735	-0.05353	0.056280	-0.17567
-3.59374	0.159805	0.201998	0.138728
-5.14799	-2.44886	0.067784	0.010946
-4.38957	-0.65512	0.202192	0.021733
-0.73003	2.367832	0.432385	0.297074
0.080983	2.858470	0.380990	0.420233
1.886422	4.963053	0.422514	0.238680
-4.16889	-1.88528	0.207421	-0.24068
1.942195	4.981364	0.387321	0.160449
-8.88152	-6.86474	-0.08293	-0.29838
-6.41636	-2.63463	0.024919	-0.36927
-1.26725	0.708805	0.479605	0.169811
-0.12642	4.641207	0.436312	0.680634
-0.60672	1.924858	0.270221	0.356943
0.647087	5.521075	0.261953	0.348272
  -inf.0	  -inf.0	0.287132	-0.07898
-1.32430	0.525479	-0.20312	0.095485
-0.50317	3.129832	0.729960	0.714526
-0.16464	2.142412	0.290457	0.483552
1.348950	2.515592	0.643588	0.639891
1.830436	3.151782	0.761057	0.719072
1.616533	3.288539	0.751318	0.834755
-2.81161	-1.48362	-0.30262	-0.14585
-1.52748	1.017779	-0.26580	0.068745
1.616735	3.291731	0.830615	0.780554
0.485659	2.317181	0.730565	0.626092
-1.27527	0.987410	-0.13183	0.116846
-2.61392	0.049999	-0.18307	0.088980
0.285292	3.413575	0.351549	0.454375
0.455964	3.046312	0.403599	0.517275
-0.00491	0.978430	0.552617	0.573807
2.399738	3.676694	0.647566	0.508103
-1.86529	1.038873	-0.24588	0.078826
-0.47143	1.751270	0.695844	0.621111
1.519588	3.048037	0.717378	0.601525
1.777743	3.000532	0.709472	0.715399
1.210979	4.228982	0.776800	0.776983
-3.60188	-1.35459	0.279226	0.071395
1.574015	5.837244	0.682493	0.691653
-3.25961	-1.32457	0.187033	0.096797
-0.97865	3.024888	0.454119	0.447509
-9.58609	-8.67527	-0.05225	-0.28459
4.327361	5.518714	1.000000	1.000000
1.475466	3.822712	0.724142	0.835861
-2.01989	-1.35697	-0.18746	-0.06581
-1.01825	1.218121	0.309141	0.562293
-1.58844	-0.65801	-0.29105	-0.18269
-0.62924	1.714735	0.424670	0.216077
-3.26588	-0.93052	0.035821	-0.13677
-1.95839	1.328566	0.596868	0.433228
-3.18970	-0.36879	0.486727	0.231898
-12.4657	-10.2760	0.440693	0.081880
-0.49831	0.588224	0.663612	0.597477
0.331768	3.100118	0.731793	0.652819
4.614235	7.126388	0.744009	0.673715
0.137718	2.306155	0.585442	0.544354
0.731943	3.906336	0.708550	0.581237
0.382727	2.581425	0.774356	0.725122
0.046481	2.468275	0.761067	0.709668
1.223887	4.291534	0.821080	0.777437
3.649988	7.349073	0.850248	0.708775
0.073389	1.640987	0.405880	0.455469
-2.17176	0.210546	-0.07061	0.043453
-1.89797	-0.84998	0.492056	0.498788
-3.20208	-0.15825	-0.06293	0.021865
-0.42851	1.751572	0.338076	0.371938
2.034622	4.990009	0.734136	0.621057
-2.85065	0.329810	-0.32574	-0.15219
1.016975	3.390113	0.226341	0.299753
0.745595	2.857309	0.555506	0.554949
1.201896	4.354784	0.824865	0.783436
0.633949	3.682658	0.696345	0.590826
-3.06534	0.006418	-0.10648	-0.01008
-0.16784	3.720114	0.711974	0.586181
0.050366	3.844791	0.617482	0.417811
-1.92403	-0.55260	0.300891	0.301644
-0.04582	1.221377	0.607689	0.621623
-0.19454	1.192892	0.666842	0.649904
-4.66201	-3.26795	-0.41682	-0.36838
-0.27554	1.890822	0.430395	0.454359
-5.11941	-2.26789	-0.32365	-0.43209
-3.98386	-1.21350	-0.34080	-0.27201
-0.58210	0.341474	0.639805	0.525024
0.295389	2.511334	0.452922	0.461589
-1.04756	0.697367	0.058264	0.209652
-1.40719	1.297215	0.449497	0.385426
-2.55779	0.512645	0.567599	0.382554
-0.42563	2.394076	0.372438	0.343729
0.088235	2.690083	0.793853	0.763198
-2.61887	-1.09072	-0.25132	-0.09613
-1.30152	0.527700	0.179885	0.266039
-4.66046	-1.69957	-0.28345	-0.36980
-1.20176	0.861532	-0.07143	0.099148
5.521153	7.167126	0.836234	0.792965
-2.99629	-0.26629	-0.34777	-0.23023
-1.77134	1.423021	0.142335	0.127584
5.187733	7.086896	0.893276	0.860663
-2.85133	-0.03552	-0.32292	-0.17325
-2.90102	-0.90745	-0.19864	-0.08143
-0.52559	1.266285	0.451686	0.511965
-3.90051	-1.05824	-0.35969	-0.22270
-3.24475	-1.15109	-0.41258	-0.25814
-4.61237	-3.36865	-0.42872	-0.35434
-0.17549	2.550456	0.557229	0.501849
0.278813	1.529109	0.546521	0.477141
3.384506	6.760495	0.765115	0.609831
0.447972	3.557049	0.813762	0.768699
0.640629	2.756136	0.819408	0.771843
-4.93772	-1.89359	-0.42523	-0.33241
-1.73091	0.925524	0.131400	0.161881
-1.78724	1.207165	0.087175	0.124754
0.496426	4.383797	0.842678	0.800057
1.452276	3.982513	0.806638	0.778803
-3.43699	-0.69041	-0.30236	-0.16897
-1.60125	0.592454	0.131366	0.218576
1.885583	3.725859	0.634040	0.667623
-0.31227	2.571227	0.741377	0.642697
-2.90028	-0.45201	-0.33556	-0.19898
-1.80619	-0.61762	0.227433	0.277208
-4.89024	-2.08791	-0.11866	-0.16015
-0.00541	1.185405	0.337259	0.387461
-3.63684	-0.99486	-0.03212	0.040307
1.838137	3.493074	0.749156	0.738326
5.257084	7.545867	0.880552	0.861507
-1.30905	0.642866	0.220316	0.320754
1.528718	3.632256	0.395791	0.440983
0.202353	2.476916	0.679403	0.624463
-1.04037	0.921772	0.452658	0.469678
-1.06552	1.410949	0.477431	0.416439
-3.27218	-0.43902	-0.15390	-0.04940
-2.28281	0.137784	-0.07880	0.008299
1.010245	2.926630	0.624696	0.613169
-0.06045	3.416732	0.686634	0.567066
1.985700	4.140535	0.686024	0.668842
-2.04636	-0.88171	0.354770	0.340345
-0.37050	1.224033	0.688698	0.618421
1.648072	2.936944	0.674979	0.724230
0.657665	3.031859	0.803876	0.757589
-1.53569	0.020496	0.329875	0.423353
-0.58927	2.494816	0.703040	0.627211
-0.82906	2.344723	0.075220	0.096095
-6.20804	-4.76810	-0.01930	-0.19684
-6.24356	-4.20256	0.421117	0.162920
-5.97301	-3.69970	0.331635	0.075825
-7.87441	-4.38718	0.463359	0.197980
-5.32187	-3.00850	0.374788	0.140256
-4.24512	-1.35098	0.401606	0.180776
-9.26631	-5.78484	0.306003	0.037019
-4.04201	-1.36639	0.403753	0.125519
-9.19096	-7.74146	0.083686	-0.14002
-2.89999	-3.70826	-0.05056	-0.07956
-5.13373	-2.07819	0.387876	0.173776
-5.46177	-2.42532	0.411233	0.184465
-2.50974	-0.43025	0.207688	0.127855
-1.70400	-0.56369	0.432476	0.282013
  -inf.0	  -inf.0	0.121922	-0.07799
  -inf.0	  -inf.0	0.091761	-0.08717
-5.75199	-2.66827	0.269507	0.001496
-0.90385	0.374194	0.703448	0.562457
-1.61420	2.455421	0.341681	0.168459
-0.98200	-0.10905	0.586898	0.447896
-3.11230	1.063685	0.196842	0.032694
-13.1432	-11.8223	-0.25400	-0.41616
-10.2801	-9.52227	0.404033	0.339231
-0.90886	1.704951	0.422860	0.420458
-5.22882	-1.04792	-0.17141	-0.27973
-5.45991	-1.74506	-0.06646	-0.43812
-6.32640	-3.23376	-0.34299	-0.41676
-5.59518	-1.00215	-0.31467	-0.01459
-2.73319	-0.27165	-0.06628	0.164575
-1.88315	1.190870	-0.01714	0.343353
-5.49412	-1.64479	-0.33518	-0.06190
0.221921	4.296318	0.593160	0.797130
-2.07398	1.193098	-0.02895	0.459894
-3.35331	0.032769	-0.12313	0.284783
-3.54517	-0.53951	-0.24508	0.042441
-3.84311	-1.71644	-0.07814	0.054081
-3.82136	0.121294	-0.21153	0.111707
-7.01544	-2.23355	-0.15436	-0.05200
-5.00848	-0.32012	-0.31633	0.169594
-4.76615	-2.50078	-0.16710	-0.03322
-6.42210	-4.26096	-0.35646	-0.30994
-4.79114	-2.50977	-0.26623	-0.23270
-6.80261	-3.97013	-0.13342	0.033779
-1.07298	2.270446	0.489305	0.732033
-6.43991	-4.92959	-0.33266	-0.48875
1.591760	4.701846	0.726007	0.842513
0.945069	4.410892	0.625760	0.840264
1.244031	4.908335	0.800974	0.901787
-1.58160	0.899352	0.612106	0.700261
-3.25124	0.988395	0.291977	0.563151
-1.69113	0.947734	0.099684	0.501712
-2.18621	1.527434	-0.08840	0.371550
-5.23999	-1.74419	-0.27100	-0.19825
0.572302	4.077582	0.714956	0.874119
1.384282	4.020843	0.806240	0.848050
-2.94722	-0.22405	0.014652	0.386721
1.734625	5.589452	0.691883	0.771564
-1.29421	1.928502	0.593256	0.782470
0.807431	4.431373	0.742554	0.880237
-1.49627	2.592041	0.203229	0.529351
-0.70499	2.182525	0.519306	0.748786
0.227426	3.963643	0.713404	0.865704
0.528104	2.665770	0.659124	0.773548
-5.77990	-3.28211	-0.40633	-0.32358
-15.3749	-13.2306	-0.27782	-0.40176
-2.64720	2.099040	-0.13293	0.333341
-4.48463	-0.21470	-0.31845	0.070275
-6.09810	-4.01199	-0.08458	-0.39352
-6.74663	-3.73718	-0.32506	-0.44864
1.593574	5.531646	0.876905	0.943006
-1.20404	2.000537	0.287774	0.604091
-1.18156	3.285107	0.329474	0.626973
-1.44944	2.100937	0.202122	0.517950
-7.60393	-2.82261	-0.24564	-0.27868
-5.20045	-1.77627	-0.32826	-0.26245
-6.87383	-3.79462	-0.34474	-0.45721
-0.46731	3.173207	0.600139	0.800686
1.366148	4.460928	0.738663	0.845064
-0.40988	2.684081	0.523197	0.773619
-1.85363	1.234012	0.043699	0.439328
-5.72727	-2.99305	-0.35543	-0.14058
-6.05946	-2.28202	-0.35767	-0.14499
0.828537	4.415003	0.667233	0.834993
-2.57103	1.125239	0.467609	0.635317
-4.13063	-1.58175	-0.33092	-0.35096
0.664786	4.528978	0.734928	0.872018
0.393181	3.628675	0.553060	0.772630
-6.05925	-2.89075	-0.32719	-0.18575
-2.13406	0.209383	-0.00649	0.361157
-4.83542	-2.06455	-0.16953	-0.13118
-4.33866	-1.52833	-0.19758	-0.04423
-6.92433	-2.55320	-0.28955	-0.08328
-4.04011	-0.99133	-0.35918	0.010993
-5.34544	-3.16263	-0.36940	-0.27135
-4.59881	-1.54391	-0.35891	-0.04091
-7.43994	-4.17181	-0.33389	-0.36087
0.207049	3.989134	0.621530	0.637092
-3.10437	0.140606	0.166588	0.319558
-3.90388	0.184991	-0.12883	-0.10646
-8.09285	-5.15791	-0.16178	-0.52905
-5.66754	-1.92454	-0.16323	-0.31164
-9.55753	-6.44535	-0.09460	-0.47188
-6.14735	-2.54989	-0.01713	-0.37130
-10.3067	-5.92548	-0.11469	-0.56172
-5.14550	-1.94891	-0.07665	-0.16858
-7.10534	-2.72994	-0.08277	-0.40209
-8.57938	-5.00983	-0.10599	-0.53081
-7.39489	-2.17164	-0.44175	-0.32488
-14.7733	-12.4298	-0.05239	-0.36142
-7.93053	-3.92938	-0.06717	-0.42494
-4.91788	-4.83220	-0.12739	-0.12693
-6.08278	-2.13330	-0.18482	-0.29642
-9.35211	-5.53827	-0.06359	-0.52423
-3.01768	0.217429	0.011172	-0.19435
-14.1899	-11.9772	0.056013	-0.19780
-13.1229	-9.14518	0.076966	-0.38123
-4.89606	-2.72407	-0.07240	-0.27003
-3.04279	1.920778	-0.10723	0.413105
-2.90689	-0.17937	-0.13304	0.028214
-2.84451	2.225415	0.255015	0.327611
-1.76282	-0.36298	-0.21618	0.032606
-9.50737	-7.31977	-0.45212	-0.74681
0.779747	2.520716	0.730315	0.765646
0.033124	3.369456	-0.07034	0.432253
0.715451	2.629269	0.798453	0.878475
-3.53188	-0.89355	-0.37587	-0.19859
0.510967	4.043241	0.649555	0.846709
1.686851	4.323134	1.000000	1.000000
-3.47655	-0.71025	-0.25134	0.130269
-3.82481	-1.14853	-0.37886	-0.18229
-3.27687	-1.08021	-0.39839	-0.25653
-4.36092	-1.20877	-0.39479	-0.19755
-1.55576	0.492287	-0.06918	0.278075
-0.19901	2.081350	0.429903	0.704163
-2.64455	1.052488	-0.20169	0.292798
0.725071	2.290622	0.243907	0.403357
-1.94675	-0.90080	-0.08400	-0.03857
0.503547	3.545325	0.560884	0.788081
1.018997	3.276121	0.651763	0.795005
0.334318	2.512348	0.192881	0.535698
0.974345	4.152752	0.832073	0.930126
0.914080	2.602004	0.696226	0.787769
-3.15940	-0.73988	-0.34302	-0.12276
-0.62799	1.862101	0.092327	0.532122
-1.60742	-0.37674	0.035067	0.175837
-1.38001	1.666648	-0.13628	0.353648
-2.97286	-1.56693	-0.35180	-0.36874
-2.14993	1.642448	-0.16069	0.458292
-0.79852	0.570855	0.021939	0.143682
-0.82591	0.439232	-0.14397	-0.07463
-2.88129	-1.49591	-0.19924	-0.08330
-0.79707	0.694193	-0.13870	0.020076
-2.32771	0.844432	-0.19421	0.305105
0.588941	1.980958	0.666998	0.676017
-4.37161	-2.49557	-0.41278	-0.41318
0.028102	2.168809	0.050279	0.387356
-0.31209	3.204145	-0.09589	0.432423
0.978791	3.426225	0.704506	0.858131
-0.39310	0.488311	-0.15244	-0.10343
-3.46641	-2.85208	-0.32669	-0.42724
0.629374	2.843470	0.726480	0.808323
1.654569	3.239532	0.608620	0.643554
-0.16837	1.918458	0.405435	0.636061
-0.60164	2.742008	0.515727	0.765211
-3.43557	-2.51405	-0.33919	-0.41307
-1.05421	1.159686	0.120093	0.490940
-0.74678	2.547107	0.500376	0.791892
0.521742	2.264618	0.477164	0.710380
-3.19591	-0.12752	-0.11723	0.350142
0.757982	3.367271	0.843657	0.931036
-2.27759	-0.53856	-0.29555	-0.18697
-3.54713	-1.65158	-0.38607	-0.33181
-0.32794	1.499232	0.368888	0.618402
0.766894	3.725731	0.450651	0.657999
-2.14196	-0.49803	-0.32665	-0.28154
-3.72184	-1.82472	-0.37797	-0.33882
-0.33677	1.315550	0.443381	0.647158
0.229383	2.220910	0.685874	0.818067
0.180002	1.806707	0.710103	0.818754
-0.56996	1.219870	0.110333	0.465103
1.233232	4.073458	0.885725	0.950229
0.322886	1.564562	0.660023	0.670487
-2.88991	-1.28810	-0.26287	-0.09481
-3.93676	-2.68852	-0.33046	-0.33752
-1.77592	1.598018	-0.17405	0.361348
-4.86698	-1.75995	-0.43439	-0.28978
-0.53287	0.902412	0.192791	0.427850
-2.14307	0.313973	-0.11284	0.184499
0.759342	3.067923	0.612019	0.791410
0.772817	4.343499	0.609065	0.832847
0.614815	3.269198	0.417238	0.701720
1.182798	3.964856	0.798950	0.908006
-1.13870	1.389490	-0.22169	0.007602
-4.15991	-1.97669	-0.38772	-0.29503
0.939124	3.683655	0.803954	0.909322
-2.79631	0.097930	-0.30198	-0.02630
0.612941	2.811730	0.690632	0.786262
0.776943	2.974911	0.776612	0.885780
-1.54122	-0.49384	0.017771	0.074994
0.432305	2.623957	0.463316	0.704510
-0.19487	1.146068	0.529995	0.501822
-2.39433	-1.20781	0.148448	0.293375
1.026143	3.716619	0.853513	0.926306
-4.06014	-2.71915	-0.40723	-0.38286
-0.21821	0.835207	-0.00081	0.093633
-3.60977	-0.98000	-0.25195	0.023724
0.755077	3.555359	0.496363	0.719973
-1.88932	-0.70055	0.059398	0.210628
0.234115	2.874045	0.551942	0.751364
-1.32931	0.323582	-0.28767	-0.18253
0.144941	2.646691	-0.01692	0.340871
0.887764	3.855965	0.850671	0.940776
1.358531	3.698034	0.723616	0.857296
-4.22587	-1.93914	-0.36668	-0.24321
0.241959	2.191825	0.384503	0.644429
-0.98754	1.113952	0.218784	0.511098
-3.29434	-1.02183	-0.26725	0.042822
-0.20346	1.243994	0.288815	0.533298
-0.11949	1.479285	0.283382	0.577313
-0.30154	1.658545	0.138332	0.475394
0.086074	2.560499	0.098892	0.426200
0.738714	3.157263	0.624151	0.795216
-4.18746	-1.68941	-0.33671	-0.10749
-1.32189	0.830895	-0.07700	0.315736
-3.11769	0.680433	-0.26417	0.344305
-4.78451	-3.19203	-0.31562	-0.30839
-1.32428	0.815662	-0.20867	-0.05243
-2.13328	-0.84646	-0.16887	-0.04853
-1.93702	0.221882	-0.13052	0.236924
-0.46127	1.092872	0.165237	0.430161
-8.09248	-6.75322	-0.45714	-0.71960
  -inf.0	  -inf.0	-0.05116	-0.23109
-6.68429	-3.30296	-0.42114	-0.53793
-10.1973	-7.46306	-0.49107	-0.70194
-4.66005	-2.07710	-0.45986	-0.56834
-7.51595	-5.29976	-0.37536	-0.54660
-4.51213	-1.81066	-0.38572	-0.47037
-4.64931	-2.37804	-0.44217	-0.43124
-7.20811	-3.72293	-0.47689	-0.62679
-3.84502	-1.53370	-0.43633	-0.41263
-4.34782	-1.87862	-0.38606	-0.45509
-3.39564	-0.50355	-0.39056	-0.36145
-1.18570	2.021332	-0.24222	-0.07909
-0.40132	1.922575	-0.22541	0.224624
-5.70905	-2.22964	-0.36743	-0.43885
-6.16614	-3.49257	-0.47072	-0.60828
-13.9813	-12.5338	-0.27893	-0.43382
-5.01888	-3.36947	-0.50980	-0.59795
-1.48847	-2.29878	-0.02735	-0.15633
-3.69686	-0.64336	-0.43742	-0.20774
-12.1842	-10.6353	-0.30227	-0.43399
-4.48066	-1.44626	-0.46297	-0.36372
-2.89860	-0.50079	-0.08306	0.017798
-1.22762	0.849813	0.173731	0.353253
-5.17533	-3.59178	-0.51297	-0.64998
0.401752	2.740872	-0.22595	-0.21225
  -inf.0	  -inf.0	0.073675	-0.17036
-8.51757	-5.43589	-0.32367	-0.52922
-2.24004	-0.96404	-0.16706	-0.22052
  -inf.0	  -inf.0	-0.12651	-0.31690
0.591460	2.886827	0.476193	0.709926
-3.05877	-2.18786	-0.53398	-0.50632
-2.05112	2.122822	0.040131	0.338803
-3.43216	-0.32227	-0.18659	0.235276
0.557544	2.087400	0.529474	0.525238
-3.23327	-1.74298	-0.37852	-0.41548
-5.83966	-4.29198	0.369869	-0.07447
2.471174	6.071813	0.529869	0.482167
-0.13439	0.884114	0.606361	0.713814
-6.34324	-2.80892	-0.33620	-0.39529
0.840184	4.255115	0.489848	0.399569
-2.08282	0.710653	0.292140	0.154038
-6.40419	-4.08658	0.289808	-0.24977
1.122791	2.337298	0.701708	0.504031
1.998497	4.700765	0.803515	0.800614
4.225952	7.122273	1.000000	1.000000
2.336512	5.142818	0.822023	0.758132
2.152706	4.449114	0.741250	0.759053
1.825464	5.127829	0.767905	0.776735
2.175301	5.370920	0.778632	0.680665
-2.64533	-0.13505	0.060089	0.341807
-1.83401	1.337783	0.129107	0.385132
-1.51789	0.869249	-0.10877	0.121256
0.190833	2.498882	0.417018	0.569561
2.984007	6.067365	0.847784	0.855494
-3.40669	-0.09826	-0.18457	0.202004
0.175556	2.795662	0.591111	0.655996
0.141535	1.502230	0.622010	0.585339
1.559520	4.736201	0.736873	0.764109
-2.67667	0.523058	0.074330	0.351690
1.661716	5.584112	0.718393	0.712462
2.076477	3.575875	0.445119	0.448369
0.530618	2.019953	0.540544	0.554886
1.490757	2.885923	0.711385	0.659093
1.286324	3.352837	0.607460	0.623367
-3.87651	-0.87721	-0.16268	0.027711
0.129174	2.135230	0.715498	0.514634
-0.82600	1.468338	0.448180	0.590115
-2.84789	-0.27044	-0.09193	0.213530
-3.24286	-0.89874	-0.23104	-0.03260
-3.15083	-0.45098	-0.26293	0.129404
-4.50685	-1.60852	-0.26200	0.021239
-3.47041	-1.75543	-0.15817	-0.03276
-2.90644	0.567228	0.150682	0.333209
1.131143	2.182687	0.693132	0.428044
2.074548	4.018980	0.608761	0.604870
1.666693	4.010610	0.561459	0.683220
-0.78850	1.084396	0.237750	0.497075
2.646671	5.479052	0.713098	0.758482
-1.46710	0.737903	0.054172	0.332750
2.987335	6.185737	0.736141	0.741241
0.299869	3.247544	0.499094	0.620550
-5.42401	-3.55342	-0.38103	-0.23442
1.112974	2.982023	0.752757	0.664005
0.230681	2.256256	0.679685	0.521235
-3.19848	-0.10963	-0.19439	-0.07690
-0.59665	1.177290	0.665849	0.497477
0.848657	2.630993	0.160495	0.373518
-3.94354	-0.99976	-0.24673	0.125333
-2.58616	-0.46461	-0.05384	0.214360
2.279731	4.199580	0.588684	0.729856
-3.38724	-0.41700	-0.22760	0.119526
1.971723	3.703548	0.796855	0.758476
1.869065	3.247332	0.607290	0.437617
0.831276	4.811546	0.607016	0.648443
0.777127	4.281087	0.717784	0.727194
3.206916	4.527059	0.595982	0.247421
2.011365	5.248414	0.774623	0.700422
-0.00383	1.561467	0.301463	0.466374
-4.44331	-1.27121	-0.34239	-0.01453
1.373089	3.960156	0.752204	0.751871
-2.62920	-0.19060	0.101681	0.360385
-2.62896	1.071742	0.093223	0.363477
-0.91676	2.205618	0.261774	0.471593
2.017186	6.032528	0.793017	0.780313
0.197718	2.855927	0.712261	0.673562
1.151896	3.465129	0.749041	0.627876
-2.20613	0.121853	-0.08853	0.224540
-0.23590	0.941489	0.524735	0.517418
-2.12239	0.199282	0.253684	0.475942
3.425474	5.532478	0.878907	0.769453
1.036293	3.004541	0.701411	0.750242
