#
# Observation-Count Rank words vs. self-MI
#
#
# rank	word	count	self-mi	support
942	control	746	7.1774	249
943	Summary	746	10.048	87
944	stop	745	7.5935	257
945	bear	745	8.7539	229
946	battle	742	6.4789	292
947	du	740	20.052	199
948	spite	740	12.596	149
949	entire	739	10.832	251
950	private	737	11.259	262
951	rate	733	7.6960	259
952	39	733	4.9044	171
953	special	729	14.653	265
954	I'm	728	11.176	237
955	spoke	727	10.999	268
956	simply	726	7.8696	258
957	Yet	725	4.8208	168
958	Majesty	723	13.967	320
959	died	723	12.157	301
960	en	723	18.546	279
961	V	723	3.6661	185
962	Indeed	721	7.6298	120
963	Marines	720	20.921	311
964	Louis	719	10.226	265
965	upper	719	11.985	192
966	DEAR	718	18.031	84
967	Every	716	10.662	195
968	considered	712	8.4016	281
969	fifty	710	14.522	198
970	iii	710	14.406	139
971	sister	709	7.0784	230
972	West	709	14.745	157
973	information	708	7.8073	243
974	80	707	6.4080	207
975	Literary	707	18.532	33
976	Royal	706	18.799	183
977	possession	704	3.9896	186
978	\\\\\\\\\\\\\\\"We	703	3.3239	71
979	below	702	12.392	214
980	Bit	702	19.676	161
981	De	702	14.166	155
982	Have	702	9.9215	148
983	Such	701	5.8580	195
984	trouble	700	4.4614	271
985	Richard	700	5.8553	208
986	minute	698	12.020	234
987	company	698	4.4542	231
988	James	696	6.6818	236
989	While	696	5.9358	181
990	Red	696	11.963	131
991	thinking	695	6.3617	255
992	Church	695	5.8837	233
993	------------------------------------------------------------------------	695	3.9598	34
994	gold	694	6.8829	271
995	system	692	4.6304	296
996	space	691	5.2502	271
997	Charles	689	11.328	270
998	paper	687	8.5637	252
999	silence	686	3.7037	233
1000	=Outlook.=	683	17.958	128
1001	plain	682	7.6265	242
1002	tree	682	6.9999	232
1003	winter	675	8.6153	232
1004	breath	672	3.7771	211
1005	strength	672	2.7577	209
1006	ib	671	17.327	211
1007	visit	669	7.6621	222
1008	born	668	9.8095	238
1009	week	668	7.9598	231
1010	edge	667	4.4627	183
1011	guess	666	9.8055	192
1012	Act	665	14.026	97
1013	trying	661	9.3964	252
1014	knows	661	13.550	240
1015	Busbecq	660	15.220	293
1016	SIR	659	12.403	91
1017	IN	657	12.239	224
1018	\\\\\\\"So	656	3.4162	64
1019	standing	655	9.8358	261
1020	ill	655	10.569	247
1021	pass	654	7.3600	262
1022	north	654	7.4695	207
1023	due	654	9.7541	193
1024	government	652	3.2976	260
1025	Spanish	649	13.799	229
1026	lines	648	3.9100	268
1027	afterwards	647	10.420	256
1028	highest	647	10.438	188
1029	Mary	646	6.9020	198
1030	Nothing	646	3.4262	164
1031	=Springf’d	646	18.999	88
1032	expected	642	9.7267	253
1033	action	642	2.7901	217
1034	sighed	642	13.063	198
1035	outside	641	8.0695	193
1036	=Boston	641	18.625	72
1037	Turks	640	12.866	302
1038	perfectly	639	11.660	210
1039	talking	638	11.539	199
1040	chapter	636	13.329	127
1041	shown	635	10.357	225
1042	grand	634	16.788	193
1043	Roman	632	13.342	154
1044	anyone	632	12.608	140
1045	you.\\\\\\\	631	10.367	103
1046	surface	629	3.3952	207
1047	quiet	628	6.4552	245
1048	greatly	627	15.216	226
1049	whatever	627	6.7148	218
1050	changed	627	11.962	187
1051	During	625	7.8462	212
1052	chance	624	3.8706	233
1053	village	623	7.2056	232
1054	boys	623	5.1019	229
1055	City	622	7.7877	189
1056	makes	621	9.7458	190
1057	\\\\\\\\\\\\\\\"He	621	3.3556	66
1058	donations	621	18.931	20
1059	started	620	9.9190	265
1060	German	620	10.798	218
1061	wonder	619	5.2214	208
1062	Thank	619	12.633	106
1063	letters	618	5.9044	258
1064	stopped	618	10.538	255
1065	modern	618	11.679	208
1066	influence	618	2.8017	199
1067	Many	618	11.340	188
1068	quarter	618	10.998	159
1069	none	616	8.9729	239
1070	occasion	615	3.4737	216
1071	LUCY	615	16.722	23
1072	follow	614	7.9322	172
1073	silent	612	9.9251	232
1074	court	610	4.9753	226
1075	step	610	9.4549	209
1076	comes	609	9.5962	228
1077	Or	609	6.8692	172
1078	base	608	4.3434	266
1079	drawn	608	10.643	242
1080	attack	607	5.9076	247
1081	Very	605	12.814	140
1082	sides	604	4.5500	207
1083	sitting	604	10.399	177
1084	Father	603	7.8103	159
1085	wind	602	6.2425	233
1086	38	601	4.7108	145
1087	6d	601	3.0102	18
1088	sleep	598	8.2461	234
1089	street	598	7.9125	210
1090	serious	597	10.026	238
1091	save	597	6.9707	198
1092	except	596	5.4988	216
1093	toward	595	12.128	265
1094	waiting	593	11.718	228
1095	32	593	4.6883	107
1096	sudden	592	14.106	220
1097	wall	592	4.2673	217
1098	simple	592	8.7291	214
1099	value	591	2.8320	191
1100	couldn’t	591	8.0929	175
1101	\\\\\\\\\\\\\\\"If	591	3.5939	54
1102	summer	589	7.9360	217
1103	bright	589	9.4053	202
1104	MR	589	20.088	107
1105	political	588	12.723	238
1106	Was	588	9.0131	143
1107	laid	585	10.933	245
1108	date	585	5.3295	194
1109	soft	584	11.264	189
1110	…	584	9.0627	186
1111	\\\\\\\\\\\\\\\"Why	584	3.7964	44
1112	moved	582	11.057	245
1113	arrived	580	14.227	262
1114	expression	580	2.8925	204
1115	nine	579	12.598	190
1116	East	579	11.531	164
1117	allowed	578	8.9227	226
1118	appear	578	11.762	193
1119	places	576	6.3637	247
1120	broken	576	11.029	226
1121	Van	573	18.170	78
1122	marriage	572	5.7071	229
1123	Francis	572	6.8972	191
1124	I’ve	572	12.304	180
1125	won’t	572	8.7220	169
1126	contrary	572	10.021	146
1127	army	570	4.3264	222
1128	fully	570	11.902	212
1129	corner	570	4.0231	191
1130	quick	570	10.187	177
1131	Before	570	5.6893	170
1132	captain	570	5.6148	149
1133	explained	569	11.423	208
1134	interesting	568	9.3353	210
1135	duty	568	3.2307	206
1136	likely	568	8.8527	193
1137	example	567	4.8773	175
1138	\\\\\\\"He	567	3.3069	72
1139	actually	566	7.9322	222
1140	access	566	17.053	37
1141	thoughts	565	3.4754	171
1142	Demelza	564	6.6119	167
1143	glass	563	7.1960	198
1144	mentioned	562	11.802	240
1145	ran	561	12.633	217
1146	instead	561	8.9122	206
1147	native	561	9.8827	187
1148	month	561	5.2109	183
1149	addition	561	6.6768	134
1150	v	560	11.714	97
1151	couple	559	8.9254	144
1152	secret	558	3.5709	210
1153	difficult	558	9.9004	194
1154	50	558	4.9531	149
1155	walls	557	3.4513	222
1156	twelve	556	12.850	187
1157	reach	556	5.5278	185
1158	\\\"You	556	3.4759	70
1159	Turkish	555	11.972	238
1160	south	555	7.2019	190
1161	seeing	554	5.7301	200
1162	\\\\\\\"We	553	3.3248	53
1163	produced	551	16.432	114
1164	agree	551	15.662	81
1165	47	550	6.5583	81
1166	\\\"The	549	3.2725	57
1167	Mai	548	6.4094	148
1168	&c	547	13.726	167
1169	`	547	8.6988	39
1170	surprise	545	5.0983	202
1171	advantage	544	3.9601	168
1172	Still	544	5.8924	121
1173	horses	543	7.2780	243
1174	Khe	543	22.538	230
1175	curious	542	10.925	213
1176	wasn't	540	11.118	206
1177	fresh	540	9.8698	199
1178	paragraph	540	17.797	25
1179	class	539	5.1920	198
1180	bound	539	11.650	143
1181	Yeah	539	6.6683	79
1182	giving	537	7.4100	217
1183	similar	537	11.381	195
1184	Colonel	537	10.604	195
1185	trust	536	8.7628	180
1186	working	536	5.0867	180
1187	principal	536	9.2646	168
1188	receive	536	9.4559	141
1189	news	535	3.5963	221
1190	‑	535	13.523	98
1191	------	535	10.343	32
1192	writing	533	9.4192	159
1193	immediate	532	17.864	130
1194	troops	531	6.4537	241
1195	Court	531	10.215	182
1196	Can	531	10.910	126
1197	White	530	10.307	113
1198	wait	529	10.476	200
1199	Again	529	4.2095	119
1200	copies	529	19.528	58
1201	END	528	17.112	34
1202	higher	527	13.198	187
1203	loss	527	2.8075	170
1204	Another	527	9.0386	156
1205	o	527	10.393	144
1206	President	526	7.4822	202
1207	study	525	2.7843	159
1208	volume	524	5.9339	168
1209	VI	524	3.7628	82
1210	America	523	8.5975	184
1211	\\\\\\\"Do	523	5.7582	20
1212	trees	522	5.5677	219
1213	send	522	8.0953	191
1214	Catholic	522	15.682	117
1215	speaking	521	8.3717	178
1216	you?\\\\\\\	521	11.616	69
1217	\"You	521	3.4587	65
1218	situation	519	3.2422	197
1219	sign	519	4.0883	173
1220	silver	518	12.027	193
1221	mere	518	14.986	182
1222	\\\\\\\"Yeah	518	3.8574	19
1223	Sanh	517	23.182	229
1224	including	517	12.423	72
1225	decided	516	8.9179	215
1226	according	516	10.702	181
1227	stay	515	8.4660	204
1228	\\\\\\\\\\\\\\\"How	513	3.7217	68
1229	narrow	511	12.773	174
1230	seat	510	3.2294	182
1231	personal	509	12.744	212
1232	please	509	8.8829	158
1233	rose	508	10.011	217
1234	yourself	508	11.432	196
1235	members	508	3.8221	195
1236	beyond	507	8.8315	217
1237	sharp	506	11.506	181
1238	provided	505	7.9432	151
1239	watch	504	6.7629	176
1240	carry	504	8.8626	169
1241	safe	503	9.8431	190
1242	agreed	503	11.843	170
1243	rich	502	8.7644	194
1244	Please	502	7.1391	95
1245	appears	501	11.871	147
1246	Most	501	13.700	96
1247	warm	500	9.5816	179
1248	100	500	7.3898	123
1249	Its	499	16.154	181
1250	danger	497	4.3363	206
1251	west	497	10.182	161
1252	les	496	22.603	184
1253	fixed	496	13.677	147
1254	available	496	17.981	66
1255	caught	495	10.966	210
1256	permission	495	12.654	70
1257	cross	494	6.4691	184
1258	distant	494	13.616	173
1259	language	494	2.9453	165
1260	existence	494	2.8282	161
1261	BELLE	494	17.296	28
1262	License	494	19.481	21
1263	Constantinople	493	14.749	229
1264	married	493	11.167	185
1265	declared	493	10.701	174
1266	=Nation.=	493	17.957	54
1267	Crown	493	16.307	53
1268	\\\\\\\"Are	493	6.3200	19
1269	fingers	492	7.6920	179
1270	books	491	5.9560	174
1271	iv	490	13.863	95
1272	dress	489	5.5407	202
1273	possibly	489	9.3972	141
1274	degree	488	4.8854	170
1275	Man	487	10.754	114
1276	flight	486	4.6007	215
1277	meant	486	9.2073	191
1278	command	486	3.5637	185
1279	provide	486	16.720	72
1280	\\\\\\\\\\\\\\\"That	486	3.6203	53
1281	attempt	485	10.779	215
1282	Company	485	12.047	207
1283	led	485	8.7635	194
1284	poet	484	12.680	87
1285	MRS	484	18.771	54
1286	\"It	484	4.1901	46
1287	somewhat	483	15.606	195
1288	it.\\\\\\\\\\\\\\\	483	10.600	85
1289	ship	482	5.9659	185
1290	notes	482	7.9870	123
1291	rock	481	8.1500	217
1292	importance	481	3.2482	165
1293	move	480	8.6283	189
1294	religion	480	5.9780	173
1295	spot	480	8.2076	161
1296	Reed's	480	19.468	32
1297	houses	479	4.2881	202
1298	terrible	479	9.6994	175
1299	Tom	479	3.1392	143
1300	59	479	4.5282	135
1301	excellent	477	12.254	183
1302	Mother	477	7.1289	168
1303	b	477	10.085	73
1304	car	476	9.4389	205
1305	Black	476	12.361	122
1306	surprised	475	10.343	180
1307	description	475	3.6429	171
1308	Alençon	474	20.967	208
1309	que	473	22.624	217
1310	leaving	473	6.7191	196
1311	reply	473	8.2000	161
1312	looks	473	4.4269	152
1313	property	473	4.2234	132
1314	worth	472	6.1356	195
1315	running	472	11.690	184
1316	Little	472	3.4156	146
1317	unless	471	6.7185	117
1318	fight	470	6.5368	204
1319	amount	470	3.2498	168
1320	79	469	5.0885	135
1321	VII	469	3.6878	58
1322	ne	468	21.301	145
1323	journey	467	5.9940	208
1324	c	467	11.894	73
1325	play	466	4.7392	191
1326	chair	466	5.8743	188
1327	Thomas	466	10.166	186
1328	father’s	466	13.065	179
1329	usually	465	9.7100	186
1330	broad	465	11.334	155
1331	text	465	6.5095	131
1332	cases	464	9.7598	181
1333	Nor	464	5.3844	93
1334	covered	463	11.030	193
1335	wished	463	10.795	180
1336	forty	463	12.561	166
1337	pointed	462	12.803	168
1338	effort	462	7.6913	157
1339	can't	462	8.8720	144
1340	permitted	462	15.482	54
1341	Marine	461	22.967	204
1342	Venus	460	11.341	208
1343	food	460	6.4427	200
1344	Look	460	9.4717	117
1345	hill	459	10.010	198
1346	start	459	5.1726	169
1347	pale	459	6.6372	155
1348	associated	459	19.409	53
1349	remained	458	10.935	212
1350	intended	457	10.197	190
1351	shut	457	9.6662	183
1352	l	457	11.031	153
1353	inside	456	4.9156	191
1354	Don	456	9.9483	170
1355	heads	456	3.1764	163
1356	circumstances	456	3.0375	163
1357	picture	456	3.5804	155
1358	equal	456	7.5583	152
1359	learn	456	9.2213	147
1360	shoulders	456	9.0624	139
1361	IX	456	4.3768	75
1362	trademark	456	19.484	15
1363	March	455	8.0922	199
1364	board	455	7.3958	175
1365	quietly	455	8.7558	124
1366	spacecraft	454	21.809	224
1367	obliged	454	10.289	184
1368	plan	454	3.4621	182
1369	official	454	16.580	133
1370	68	454	8.3963	78
1371	VIII	454	3.9382	64
1372	 I	454	3.5931	61
1373	ordinary	453	11.281	169
1374	events	453	3.3345	147
1375	weeks	452	14.128	142
1376	Only	452	6.5956	136
1377	neck	450	4.9706	181
1378	worse	450	11.567	172
1379	reading	450	6.3029	154
1380	July	449	8.4137	174
1381	thick	449	5.3447	162
1382	group	449	6.5644	151
1383	It's	449	10.343	147
1384	Though	449	5.4592	111
1385	success	448	2.9278	161
1386	afternoon	448	6.7172	160
1387	knowing	448	6.6483	136
1388	Tell	448	14.247	111
1389	fee	448	19.010	30
1390	me.\\\\\\\	447	10.474	84
1391	brown	446	13.660	169
1392	shoulder	446	5.8922	153
1393	\\\\\\\"If	446	3.8092	41
1394	U	444	13.088	186
1395	discovered	444	12.239	178
1396	}	444	12.516	137
1397	contact	444	9.9941	112
1398	Jesus	444	9.8875	106
1399	Second	444	9.9011	79
1400	remain	442	14.584	172
1401	desire	442	3.3662	165
1402	hath	442	15.778	127
1403	island	441	7.3491	183
1404	drew	441	13.818	174
1405	military	441	13.616	172
1406	matters	441	8.9518	170
1407	size	441	2.9820	142
1408	d	441	10.973	110
1409	DE	441	17.510	52
1410	Mariner	440	21.445	215
1411	Indians	440	5.8459	184
1412	health	440	3.8481	169
1413	Because	440	6.0993	135
1414	Holy	440	19.454	101
1415	midst	440	3.9504	92
1416	Would	440	9.8913	84
1417	FOR	439	20.485	107
1418	-----	439	6.3565	22
1419	-------	439	10.380	11
1420	August	438	14.375	190
1421	Since	438	6.0592	140
1422	par	438	18.115	139
1423	\\\\\\\"Why	438	3.4381	44
1424	direct	437	9.8714	162
1425	numerous	437	11.876	152
1426	Frank	437	11.429	103
1427	dinner	436	10.198	177
1428	orders	436	4.3360	170
1429	member	436	8.2169	156
1430	ourselves	436	10.618	156
1431	Once	436	6.6632	128
1432	U.S	436	19.515	42
1433	opportunity	435	7.0550	172
1434	broke	435	13.104	172
1435	fallen	435	14.614	144
1436	whispered	435	11.792	140
1437	Earth	434	17.818	209
1438	lives	434	3.1393	134
1439	mission	434	10.977	133
1440	e	434	11.617	53
1441	built	433	13.647	203
1442	persons	433	6.6150	178
1443	lead	433	5.4285	165
1444	Canada	433	10.609	159
1445	garden	433	5.0227	155
1446	University	431	8.1636	129
1447	\\\\\\\"How	431	3.9750	47
1448	\\\\\\\\\\\\\\\"There	431	3.4086	43
1449	morrow	430	8.8529	148
1450	Christ	430	9.8120	127
1451	consequence	430	4.7567	117
1452	Never	430	5.4988	112
1453	=The	430	18.355	29
1454	Japanese	429	10.598	194
1455	completely	429	10.972	178
1456	mine	429	9.4217	162
1457	re	429	19.677	96
1458	carefully	428	10.333	173
1459	passage	428	3.3380	163
1460	touch	428	4.6954	147
1461	extent	428	3.8980	124
1462	\\\\\\\"The	428	3.1807	52
1463	\\\\\\\\\\\\\\\"It's	428	3.2717	50
1464	OR	428	19.845	39
1465	vast	427	12.074	142
1466	slight	427	12.121	137
1467	Those	427	11.411	126
1468	collection	427	7.7122	87
1469	inch	426	14.831	159
1470	heat	426	3.4242	155
1471	dry	426	10.757	152
1472	post	426	9.6524	141
1473	Dallas	426	7.8673	102
1474	Robert	425	11.660	137
1475	it.\\\\\\\	425	10.783	78
1476	What’s	424	19.380	95
1477	machine	423	13.467	175
1478	arrival	423	3.1402	174
1479	\\\\\\\"That	423	3.3690	47
1480	clearly	422	9.1918	127
1481	s	422	10.510	60
1482	crowd	421	5.4885	181
1483	ring	420	6.2096	199
1484	entered	420	9.3620	191
1485	sufficient	420	11.244	151
1486	meaning	420	2.7844	132
1487	cloth	420	12.816	110
1488	History	419	11.739	119
1489	50w	418	3.6736	30
1490	learned	417	8.1630	161
1491	individual	416	16.217	97
1492	religious	415	14.154	161
1493	Hill	415	11.288	153
1494	instant	415	6.7052	142
1495	sake	415	4.5959	118
1496	pieces	414	7.6670	169
1497	beauty	414	2.7540	137
1498	edition	414	19.715	101
1499	meeting	413	5.7708	163
1500	gentleman	413	7.1034	158
1501	couldn't	413	9.0390	157
1502	conduct	413	2.9770	156
1503	dare	413	11.931	92
1504	\\\"It	413	3.9179	49
1505	Grand	412	17.907	101
1506	60w	412	3.2759	25
1507	refund	412	19.490	11
1508	larger	411	8.7561	146
1509	Street	411	15.455	129
1510	Chicago	410	8.6891	145
1511	kill	410	8.2054	139
1512	Go	410	6.8014	120
1513	\"The	410	3.2915	74
1514	=Pub	410	14.250	22
1515	building	408	4.0354	169
1516	46	408	6.8207	78
1517	beside	407	9.7033	163
1518	goes	407	11.686	154
1519	follows	407	14.660	139
1520	tone	407	3.4170	134
1521	passing	406	5.5908	165
1522	=Am	406	11.329	35
1523	portion	405	5.9025	135
1524	doctor	405	8.3414	131
1525	marked	405	14.511	121
1526	difference	404	5.2373	145
1527	Europe	403	9.4658	161
1528	honour	403	3.3611	147
1529	La	403	15.952	122
1530	previous	403	13.411	115
1531	12mo	403	3.4662	59
1532	brief	402	12.324	139
1533	relief	402	6.7233	104
1534	foreign	401	13.322	138
1535	allow	401	9.6322	137
1536	=Dial.=	401	20.567	68
1537	prepared	400	8.9991	156
1538	minor	400	18.981	156
1539	faith	400	3.8087	153
1540	\\\\\\\\\\\\\\\"My	400	3.4643	51
1541	characters	399	4.6188	160
1542	required	399	12.975	154
1543	Co	399	6.1956	98
1544	\\\\\\\\\\\\\\\"They	399	3.3558	54
1545	directly	398	11.569	132
1546	east	397	7.9026	135
1547	servant	397	6.4309	126
1548	removed	397	14.659	117
1549	die	396	10.320	151
1550	mental	396	15.971	129
1551	33	396	3.6154	84
1552	\"Well	395	4.7380	16
1553	spring	394	4.5242	148
1554	\\\\\\\"You're	394	3.3487	52
1555	tears	393	6.2728	141
1556	thank	393	9.2785	112
1557	Edition	393	19.133	55
1558	BUCHANAN	393	20.834	50
1559	Busbecq’s	392	18.198	181
1560	break	392	9.3563	157
1561	box	392	6.4967	156
1562	Illustrated	392	2.9861	49
1563	takes	391	10.983	138
1564	fourth	391	9.9228	121
1565	absolutely	391	13.258	118
1566	fifteen	390	12.650	145
1567	vain	390	11.018	140
1568	wonderful	389	10.340	154
1569	Three	389	8.7255	135
1570	keeping	389	10.654	112
1571	\\\\\\\"Don't	389	3.3839	47
1572	dog	388	8.8567	149
1573	rule	388	3.9965	139
1574	difficulty	387	3.4599	155
1575	Harry	387	7.4006	112
1576	*CHAPTER	387	22.606	74
1577	observed	386	9.3821	162
1578	Under	386	8.8934	104
1579	\\\\\\\"That's	386	3.4526	54
1580	neither	385	9.5941	180
1581	lived	385	11.576	163
1582	June	385	8.8611	154
1583	described	385	11.832	138
1584	loud	385	9.9182	128
1585	promise	385	3.6536	123
1586	it?\\\\\\\\\\\\\\\	385	12.138	51
1587	NVA	384	21.241	177
1588	Emperor	384	8.7029	172
1589	iron	384	8.9148	155
1590	evil	384	7.0960	151
1591	ways	384	5.0574	126
1592	using	384	15.756	72
1593	YOU	384	18.995	30
1594	December	383	15.966	178
1595	steps	383	4.1107	155
1596	obtain	383	14.002	83
1597	anxious	382	9.6764	160
1598	race	382	6.3573	150
1599	\"What	382	3.8486	50
1600	Spain	381	8.7352	166
1601	expect	381	8.9894	160
1602	occurred	381	11.528	153
1603	final	381	14.066	145
1604	eBooks	381	19.909	28
1605	January	380	9.4693	173
1606	title	380	3.9969	138
1607	Society	380	11.074	121
1608	prove	379	8.5397	136
1609	cost	379	6.1692	94
1610	Section	379	18.885	19
1611	struck	378	11.621	147
1612	fit	378	8.4306	146
1613	filled	378	11.257	132
1614	cent	378	15.405	122
1615	About	378	9.9292	118
1616	\\\\\\\\\\\\\\\"and	378	5.1105	51
1617	START	378	18.334	28
1618	report	377	3.2522	155
1619	College	377	11.273	110
1620	deeply	376	10.724	126
1621	40	376	3.9635	94
1622	90	376	7.3482	69
1623	you.\\\\\\\\\\\\\\\	376	10.584	65
1624	officer	375	6.2597	146
1625	Like	375	6.4283	113
1626	shrugged	375	13.274	112
1627	owner	375	4.6487	61
1628	silk	374	11.430	149
1629	powerful	374	9.2082	132
1630	Although	374	5.4946	115
1631	officers	373	5.1748	157
1632	boat	373	8.6275	145
1633	highly	373	15.572	132
1634	constant	373	14.802	118
1635	determined	372	9.8177	143
1636	War	372	8.1749	139
1637	data	371	17.616	153
1638	weight	371	2.8822	131
1639	dream	371	8.1702	115
1640	Winter	371	19.653	56
1641	medium	371	11.759	40
1642	experience	370	3.1648	147
1643	Am	370	3.2481	45
1644	Solyman	369	16.949	176
1645	servants	369	5.4045	142
1646	Council	369	9.9981	138
1647	regular	369	15.447	130
1648	\\\\\\\"Is	369	4.3636	30
1649	loved	368	9.9434	130
1650	Jane	368	7.3256	110
1651	\"But	368	3.6003	54
1652	centre	367	2.8983	111
1653	yellow	366	11.897	159
1654	legs	366	5.8214	153
1655	younger	366	8.7657	115
1656	physical	366	17.281	109
1657	Maybe	366	4.7633	100
1658	softly	365	10.152	91
1659	Bkl=	364	24.112	165
1660	Elder	364	5.4357	164
1661	wood	364	6.7020	149
1662	Part	364	10.462	103
1663	」	364	10.200	59
1664	Lieutenant	363	15.580	163
1665	conversation	363	4.8709	146
1666	admitted	363	10.534	131
1667	Had	363	6.1675	106
1668	memory	363	2.7204	105
1669	distribution	363	10.136	30
1670	needed	362	10.012	160
1671	sweet	362	9.1925	146
1672	authority	362	3.2659	140
1673	level	361	3.6905	116
1674	hell	361	8.5174	109
1675	non	361	21.211	98
1676	95	361	7.2748	80
1677	ladies	360	3.6998	152
1678	careful	360	10.541	134
1679	Ham	360	2.9614	5
1680	April	358	8.5071	156
1681	social	358	12.652	141
1682	1st	358	3.9251	136
1683	Greek	358	12.042	134
1684	net	358	15.973	71
1685	slightly	357	16.579	135
1686	wouldn’t	357	7.9086	119
1687	escape	356	6.2533	146
1688	pain	356	3.8356	141
1689	affairs	356	3.3743	138
1690	happen	356	12.482	123
1691	60	356	5.0693	93
1692	muttered	355	12.573	94
1693	offered	354	11.082	161
1694	repeated	354	9.6721	143
1695	thrown	354	14.272	138
1696	eBook	354	19.154	44
1697	100w	354	3.3871	34
1698	distributing	354	19.327	10
1699	walked	353	12.193	156
1700	mountain	353	7.7677	153
1701	extremely	353	15.192	145
1702	formed	352	10.438	163
1703	soldiers	352	5.7733	156
1704	believed	352	9.5598	149
1705	particularly	352	9.5527	110
